Specie	Time	Index	Thesis	X449.35	X452.25	X455.16	X458.06	X460.96	X463.87	X466.77	X469.68	X472.59	X475.50	X478.41	X481.32	X484.23	X487.14	X490.06	X492.97	X495.89	X498.80	X501.72	X504.64	X507.56	X510.48	X513.40	X516.33	X519.25	X522.18	X525.10	X528.03	X530.96	X533.89	X536.82	X539.75	X542.68	X545.62	X548.55	X551.49	X554.43	X557.36	X560.30	X563.24	X566.18	X569.12	X572.07	X575.01	X577.96	X580.90	X583.85	X586.80	X589.75	X592.70	X595.65	X598.60	X601.55	X604.51	X607.46	X610.42	X613.38	X616.34	X619.30	X622.26	X625.22	X628.18	X631.15	X634.11	X637.08	X640.04	X643.01	X645.98	X648.95	X651.92	X654.89	X657.87	X660.84	X663.81	X666.79	X669.77	X672.75	X675.73	X678.71	X681.69	X684.67	X687.65	X690.64	X693.62	X696.61	X699.60	X702.58	X705.57	X708.57	X711.56	X714.55	X717.54	X720.54	X723.53	X726.53	X729.53	X732.53	X735.53	X738.53	X741.53	X744.53	X747.54	X750.54	X753.55	X756.56	X759.56	X762.57	X765.58	X768.60	X771.61	X774.62	X777.64	X780.65	X783.67	X786.68	X789.70	X792.72
Barely	16/05/2025 08:40:06	115.0	 -Fe +N	0.2198452	0.2211922	0.2230385	0.2252452	0.2263729	0.229031	0.23233	0.2351561	0.2381272	0.2402146	0.2415122	0.2429335	0.244263	0.2463136	0.2494038	0.2539786	0.2626041	0.2713627	0.2848655	0.3001866	0.3163542	0.3339575	0.3509588	0.3680403	0.3838771	0.3972863	0.4091026	0.4183366	0.423533	0.4299202	0.4351081	0.438914	0.441767	0.4446691	0.4467384	0.4482413	0.4488678	0.4494966	0.449734	0.4492914	0.4493221	0.4472656	0.4461518	0.4441067	0.4432277	0.4420215	0.4406933	0.4402619	0.4391056	0.4393357	0.4391307	0.4390157	0.4373527	0.4365388	0.4348735	0.4334415	0.4293173	0.4289258	0.4262065	0.4258733	0.4256206	0.4239934	0.4235374	0.4231413	0.4211911	0.4201103	0.4182929	0.4169217	0.4126424	0.4082981	0.4033564	0.3958151	0.3842035	0.3714818	0.3578252	0.3468092	0.3387888	0.3367741	0.3378557	0.3477958	0.3677265	0.3912084	0.4148892	0.4326976	0.4459881	0.4541346	0.459764	0.463788	0.4656082	0.4675425	0.4678556	0.4687324	0.4699212	0.4698676	0.4705245	0.4717618	0.4709634	0.4721686	0.4715892	0.471996	0.4709069	0.4711386	0.472409	0.4718189	0.471706	0.4721596	0.471798	0.4715573	0.4702896	0.4714545	0.4696766	0.4698183	0.4691808	0.4703813	0.4710568	0.4692697	0.4686608
Barely	16/05/2025 08:40:23	116.0	 -Fe +N	0.1811478	0.1813183	0.1818309	0.1829934	0.1845673	0.1870092	0.1905172	0.1937027	0.1950519	0.1968204	0.1969474	0.1964526	0.1979926	0.1990458	0.202066	0.2043513	0.2100044	0.2180326	0.2259242	0.2367651	0.2473899	0.2598052	0.2717401	0.2823136	0.2931468	0.3014253	0.3085546	0.3145334	0.3175232	0.3216364	0.3246122	0.327669	0.3293	0.3314769	0.3320682	0.3331177	0.3338495	0.3346686	0.3345699	0.3343959	0.3350081	0.3335792	0.3330293	0.3318942	0.3318441	0.3311154	0.3301068	0.3294327	0.3298427	0.3285391	0.3285915	0.3284417	0.3283444	0.3278043	0.3268902	0.3254663	0.3240372	0.3233883	0.3223932	0.3217698	0.3218049	0.3209329	0.3200936	0.321027	0.3204312	0.3204387	0.3202582	0.3194591	0.3178451	0.3154088	0.3115237	0.3071992	0.3004431	0.2919293	0.2832073	0.2763003	0.2716162	0.2711763	0.2716679	0.2778306	0.2880728	0.3017391	0.3147686	0.3256562	0.3318758	0.3371153	0.3402233	0.3421438	0.3438954	0.344756	0.3441967	0.3440505	0.3455046	0.3447407	0.3458253	0.3459868	0.3449363	0.3466983	0.3458267	0.3461175	0.3464378	0.3457416	0.3459673	0.34684	0.3471897	0.3471201	0.3468696	0.3477507	0.3461415	0.3460424	0.345534	0.3455978	0.3454492	0.3470237	0.3459176	0.3466854	0.3473377
Barely	16/05/2025 08:40:33	117.0	 -Fe +N	0.1904936	0.1903631	0.1911061	0.1933373	0.1944005	0.1977391	0.2007299	0.2046282	0.2072056	0.2080266	0.2093558	0.209558	0.2095617	0.2109674	0.2137367	0.2175617	0.2244551	0.2320804	0.2423986	0.2535661	0.2675843	0.2803798	0.2941353	0.3069114	0.3184776	0.3291668	0.3370643	0.3437361	0.3481335	0.3528813	0.3566745	0.3589473	0.3614253	0.3640872	0.3648987	0.3661494	0.3672695	0.3673516	0.3676584	0.3676889	0.3669256	0.3657075	0.3646421	0.3641415	0.3642836	0.3624119	0.3623241	0.3608221	0.3615014	0.3610731	0.3610127	0.3612378	0.360028	0.3591481	0.3580504	0.356975	0.3541287	0.3545207	0.3526356	0.352004	0.3511816	0.3503903	0.350088	0.3497975	0.3503324	0.3500961	0.3492683	0.3489233	0.3463661	0.3436332	0.340163	0.3344256	0.3264178	0.3166119	0.3063918	0.2986988	0.2927677	0.291253	0.2930341	0.2991754	0.3121581	0.3274677	0.3436528	0.3546977	0.3631708	0.3698158	0.3721576	0.3751129	0.3759469	0.3779846	0.3775789	0.3778901	0.3781713	0.3793768	0.3792212	0.3800245	0.3796823	0.3807303	0.3795896	0.3810301	0.3800085	0.3808596	0.3814652	0.3797246	0.3811521	0.3817496	0.3802435	0.3814172	0.3797243	0.3792236	0.3801538	0.3797339	0.3780904	0.3793337	0.3803084	0.3823421	0.3810972
Barely	16/05/2025 08:40:51	118.0	 -Fe +N	0.2411653	0.2434198	0.2466019	0.2490269	0.2511788	0.2533564	0.2549582	0.2558209	0.2585432	0.2579254	0.2602311	0.2608685	0.2632928	0.2663546	0.2698407	0.2735993	0.278721	0.2860612	0.2940052	0.30419	0.3153427	0.3250644	0.3357602	0.3460434	0.3549012	0.3631316	0.3691118	0.3751211	0.3785717	0.3815601	0.3845294	0.3874698	0.3895222	0.3909632	0.392363	0.3935162	0.3948053	0.394956	0.3952754	0.3949243	0.3939104	0.3922126	0.3900892	0.3878931	0.386924	0.3859526	0.3843797	0.3832508	0.3829781	0.3820433	0.3824309	0.3823342	0.3822326	0.3811321	0.37949	0.3776568	0.3746569	0.3725792	0.3715882	0.3714641	0.3721055	0.3713272	0.3700716	0.3700684	0.3677611	0.3641273	0.3597268	0.3552668	0.3504887	0.3474102	0.3442382	0.339308	0.3315256	0.3240996	0.3150928	0.3087132	0.3059645	0.3048996	0.3066111	0.3141135	0.330461	0.3528471	0.3789515	0.4019027	0.4214561	0.4346471	0.4457189	0.4532045	0.4569207	0.4617839	0.4641616	0.4667838	0.4693944	0.4706128	0.4733154	0.4748408	0.4751785	0.4770149	0.477534	0.4783568	0.477356	0.4777792	0.4775871	0.4777272	0.479647	0.4794066	0.4789529	0.4802566	0.478798	0.47815	0.4791097	0.4777974	0.477128	0.4791535	0.4783135	0.4795784	0.4792106
Barely	16/05/2025 08:41:05	119.0	 -Fe +N	0.145882	0.1489318	0.1502865	0.1526926	0.1512973	0.154295	0.1558749	0.156393	0.1563341	0.1562327	0.158159	0.1574422	0.1595796	0.1617339	0.1661979	0.1709849	0.1783793	0.1878371	0.2006253	0.214187	0.2292186	0.2446164	0.260176	0.2746211	0.2878996	0.2988016	0.3072727	0.3145825	0.3180527	0.3231389	0.3253504	0.3271174	0.32984	0.3307363	0.3317722	0.3325796	0.3329777	0.3324594	0.3313566	0.3300963	0.3266342	0.323434	0.3200307	0.3159801	0.3135995	0.3105977	0.3080056	0.3059204	0.304068	0.3032354	0.3015395	0.301245	0.2993677	0.2977478	0.2944797	0.2909294	0.2870457	0.2851949	0.2814021	0.2792941	0.2781416	0.2775815	0.2776381	0.2746597	0.2713606	0.2650173	0.258626	0.2528518	0.2457885	0.2395969	0.2349445	0.2281768	0.2182571	0.2073752	0.196759	0.188463	0.1831093	0.1841551	0.1887269	0.2004123	0.2228923	0.2551234	0.2914651	0.3235797	0.3468986	0.3642618	0.3755163	0.3843353	0.3896862	0.3939865	0.3970029	0.39876	0.4021059	0.4036163	0.404953	0.4059218	0.4071744	0.4094951	0.4101148	0.4096364	0.4094446	0.4089323	0.4107652	0.4090489	0.4100644	0.4095778	0.4085664	0.4083032	0.4078624	0.4082803	0.4085679	0.407132	0.405979	0.4077598	0.4071693	0.408384	0.4082165
Barely	16/05/2025 08:41:20	120.0	 -Fe +N	0.172094	0.1775099	0.1797703	0.1804712	0.1828984	0.1840187	0.1865809	0.1884436	0.1891952	0.1885399	0.1900799	0.1915987	0.1927677	0.1970659	0.2034415	0.2092333	0.2218299	0.2345318	0.2511532	0.2703751	0.291608	0.3106437	0.3309515	0.3502667	0.3660525	0.3791091	0.3902808	0.3986964	0.4022962	0.4073731	0.4109836	0.4142544	0.4155652	0.4173039	0.417706	0.4193693	0.419323	0.4186046	0.417192	0.4158817	0.4122564	0.4083153	0.4036695	0.3996095	0.3972573	0.3938999	0.3906099	0.3884769	0.385979	0.3844948	0.3828557	0.3818216	0.3797766	0.3775953	0.3748788	0.3717996	0.3658139	0.3629508	0.3588983	0.3566853	0.3560331	0.3535958	0.3525209	0.3496764	0.3443411	0.3374539	0.3297004	0.323716	0.3142984	0.3073716	0.3009679	0.2925378	0.2796838	0.264524	0.2496197	0.2373296	0.2298619	0.2295717	0.2337027	0.2482081	0.2779501	0.3183388	0.3596299	0.3946477	0.4200077	0.4368096	0.4485072	0.4571	0.4618737	0.4664637	0.4692025	0.4717256	0.4738789	0.4748563	0.47633	0.4772871	0.4785043	0.4795552	0.4802837	0.4813851	0.4799001	0.479561	0.4784478	0.4794067	0.4798504	0.4782048	0.4780193	0.4788566	0.4768932	0.4775894	0.4764763	0.475512	0.475618	0.474526	0.476193	0.4756939	0.4749286
Barely	16/05/2025 08:41:30	121.0	 -Fe +N	0.1811478	0.1849843	0.1847477	0.1882372	0.1897625	0.1922789	0.1958711	0.1976163	0.2011689	0.2030331	0.2031721	0.2040596	0.2042675	0.2065336	0.2108386	0.2156515	0.2234897	0.2346945	0.2483428	0.2634649	0.2806257	0.2989387	0.3164081	0.3327729	0.3488584	0.3621621	0.3724243	0.3814576	0.3857288	0.3907665	0.3948179	0.3980135	0.400443	0.4025323	0.4037106	0.4050546	0.4056544	0.4065941	0.4054196	0.4047592	0.4035406	0.4011066	0.3986071	0.3963855	0.3947807	0.3933054	0.3917948	0.3897799	0.3890649	0.387897	0.3874832	0.3869933	0.3860102	0.3840166	0.3811067	0.3783313	0.3736337	0.3718648	0.3682813	0.367046	0.3663313	0.3645567	0.3643937	0.3629749	0.3622637	0.3602454	0.3590434	0.3554894	0.3514838	0.3449077	0.3388046	0.3277126	0.3141648	0.2979372	0.2816952	0.2691985	0.26037	0.2579573	0.2595332	0.2690771	0.292889	0.3238553	0.3555492	0.3797411	0.3975029	0.4084675	0.4164785	0.4212078	0.4238219	0.4266573	0.4272115	0.42895	0.4296118	0.4317043	0.4321268	0.4319457	0.4326789	0.4332684	0.4338801	0.433065	0.4330582	0.4334077	0.4337334	0.4330924	0.4339568	0.4336315	0.4329046	0.4330412	0.4326088	0.4314889	0.4317828	0.4304534	0.4309385	0.4311824	0.4314716	0.4310519	0.4317984
Barely	16/05/2025 08:41:39	122.0	 -Fe +N	0.2288989	0.2297579	0.2313011	0.2347872	0.2375381	0.2425957	0.246977	0.2498001	0.2513592	0.2529886	0.2516679	0.2512314	0.2529138	0.2567569	0.2633479	0.2695812	0.2808465	0.294975	0.3094011	0.3271462	0.3453994	0.3646734	0.3819543	0.3979463	0.4129872	0.4242171	0.4339167	0.44175	0.4453136	0.4494387	0.4539674	0.4568025	0.4588666	0.4604984	0.461448	0.4628268	0.4631756	0.4642897	0.4630865	0.4615566	0.4611491	0.4597365	0.4569885	0.4546698	0.4539447	0.4523111	0.45062	0.449686	0.448876	0.447776	0.4474144	0.4472068	0.4469937	0.4448706	0.442132	0.4407644	0.436519	0.4359211	0.4326887	0.4313503	0.4302339	0.4288011	0.4277413	0.4268403	0.4260886	0.4233236	0.422116	0.4190919	0.4150758	0.40956	0.4039506	0.3944434	0.38166	0.3673385	0.3524714	0.3403815	0.3316266	0.3296514	0.3318265	0.3427212	0.3659792	0.3935555	0.4210236	0.4408209	0.4555503	0.4648339	0.4704329	0.4761396	0.4766351	0.4794439	0.4799393	0.4807236	0.4817505	0.4827035	0.4832158	0.4846683	0.4845281	0.4857328	0.4853651	0.485347	0.4844954	0.4856266	0.4850169	0.4852306	0.4855083	0.4857468	0.4838086	0.4846035	0.4834906	0.4825739	0.4835471	0.4833317	0.4813307	0.4810439	0.4829274	0.4835882	0.481755
Barely	16/05/2025 08:41:51	123.0	 -Fe +N	0.2072868	0.2074896	0.2105535	0.2138913	0.2149557	0.2198745	0.2240946	0.2268332	0.2295436	0.2298001	0.2296581	0.2287242	0.2293594	0.2326694	0.2393404	0.2448583	0.2543731	0.2683384	0.2839286	0.3010902	0.3205809	0.3411393	0.3598601	0.3783119	0.3945285	0.4085142	0.4194898	0.4286813	0.4334009	0.4396919	0.4436239	0.4470092	0.4499189	0.4515141	0.4528049	0.4538126	0.4555106	0.4554646	0.454746	0.4541144	0.4528714	0.4510761	0.4485753	0.4463173	0.4455502	0.4433356	0.4422373	0.440416	0.4400236	0.4393496	0.4387993	0.4389013	0.4382091	0.4358553	0.433362	0.4320373	0.426859	0.4261252	0.4227408	0.421277	0.4216322	0.4189414	0.4189217	0.4173183	0.4162111	0.41439	0.4117168	0.4092427	0.4050844	0.3985253	0.3927722	0.3832251	0.3697555	0.3544053	0.3386707	0.3265274	0.317485	0.314855	0.3182933	0.329242	0.3534404	0.38482	0.4134682	0.4355923	0.4505764	0.461814	0.4677582	0.4722986	0.4744164	0.4766969	0.4772003	0.4776994	0.4801598	0.479436	0.4801217	0.481294	0.4810966	0.4810277	0.4811217	0.481822	0.480745	0.4814073	0.4817465	0.4824193	0.4821914	0.483328	0.4806585	0.48173	0.4819894	0.4806516	0.4811927	0.4805861	0.4787821	0.4788763	0.4805575	0.4812534	0.4795209
Barely	16/05/2025 08:42:07	124.0	 -Fe +N	0.2077979	0.2107519	0.2121124	0.2166924	0.219599	0.2220218	0.2270841	0.2303574	0.2322733	0.2320484	0.2307387	0.2309967	0.2317642	0.2358348	0.241441	0.2486239	0.2578583	0.2722778	0.2875275	0.3056911	0.3250605	0.3454252	0.3657619	0.3832254	0.3992138	0.4128957	0.4243144	0.4322853	0.4368995	0.4430003	0.4473531	0.4504657	0.453432	0.4555049	0.4570085	0.4577799	0.4585147	0.4596557	0.4583029	0.4580452	0.4563816	0.455045	0.4531167	0.4508882	0.4496157	0.4479969	0.4458901	0.4454665	0.4436949	0.4434598	0.4427053	0.4424095	0.4427727	0.4402259	0.4380259	0.4350573	0.4307252	0.4297105	0.4269708	0.4258647	0.4249658	0.4231737	0.4231509	0.4223546	0.4210798	0.4184709	0.416485	0.4138334	0.4097365	0.4041089	0.3969323	0.3875254	0.3738433	0.3582527	0.3420127	0.3295101	0.3211728	0.318299	0.3216997	0.3320647	0.3575839	0.3875572	0.4171423	0.4389688	0.4547609	0.465315	0.471692	0.4758229	0.4785229	0.4790791	0.4796357	0.4800664	0.4825809	0.4830704	0.4832802	0.4845417	0.4843771	0.4848456	0.4851849	0.4856119	0.4841761	0.485327	0.4859801	0.4857851	0.4863294	0.4857226	0.4855708	0.4857981	0.4851956	0.4825019	0.4831468	0.4838157	0.4826636	0.4832554	0.4836499	0.4852767	0.4836167
Barely	16/05/2025 08:42:16	125.0	 -Fe +N	0.2164136	0.2194468	0.220869	0.2219861	0.2230961	0.2270375	0.2304996	0.2347127	0.2370776	0.2370324	0.2394434	0.2392079	0.2405634	0.2444117	0.2476828	0.2548781	0.2640761	0.2759861	0.2897911	0.3072554	0.3253134	0.3448669	0.3633774	0.3816448	0.3972294	0.4105593	0.4225116	0.4323122	0.4372548	0.4438089	0.4476264	0.4509083	0.4539016	0.4560902	0.4574251	0.4584467	0.4600399	0.460177	0.459294	0.4585371	0.4573334	0.4559376	0.4531897	0.4516388	0.4498444	0.4478965	0.4461817	0.444968	0.4444155	0.4427775	0.4425665	0.4426053	0.4415364	0.4400364	0.4378389	0.4359569	0.4314253	0.4306691	0.4273081	0.4258999	0.4253229	0.4240065	0.423213	0.4214819	0.4198321	0.4174873	0.4133508	0.4102443	0.4054102	0.4004009	0.3947815	0.3869478	0.3744743	0.3603836	0.3449137	0.3325128	0.3237329	0.3204718	0.3237584	0.3358072	0.3604192	0.3889914	0.4172508	0.439315	0.4557623	0.4651814	0.4716833	0.4764761	0.4794439	0.4817386	0.4822118	0.48209	0.4847812	0.4838506	0.4857267	0.4869881	0.4867799	0.4867987	0.4872866	0.4870929	0.4856987	0.4871792	0.4878088	0.4876707	0.4882953	0.4888585	0.4881631	0.4889029	0.4873832	0.4870985	0.4857521	0.4861483	0.4847167	0.4847404	0.4864964	0.4850966	0.4847338
Barely	16/05/2025 08:42:27	126.0	 -Fe +N	0.1964807	0.1983849	0.1997733	0.199381	0.2008401	0.204628	0.2069391	0.2097989	0.212999	0.2152486	0.2161175	0.218602	0.2194775	0.2219778	0.2238908	0.2291142	0.2371726	0.2469912	0.2604699	0.2757914	0.2947509	0.3139872	0.3340949	0.3548701	0.3720139	0.3901276	0.4037451	0.4142964	0.420463	0.4286869	0.4343286	0.4389108	0.4427644	0.4456974	0.4474033	0.4488547	0.4506062	0.4500219	0.4499749	0.4490434	0.447428	0.4451136	0.4414744	0.4395877	0.4371133	0.4351301	0.4338129	0.4309082	0.4305757	0.4289302	0.4288744	0.4277821	0.4269563	0.424473	0.4228596	0.4196423	0.4140415	0.4129879	0.4096441	0.4073194	0.4068695	0.4054967	0.40488	0.4028981	0.4004774	0.3970564	0.3925098	0.3898503	0.3833728	0.3763636	0.3690854	0.3590923	0.344519	0.3280653	0.3109341	0.296332	0.2866112	0.2829571	0.2858757	0.2979068	0.325119	0.3598346	0.3960418	0.4229724	0.4438087	0.4556775	0.4648892	0.4710643	0.474615	0.4771795	0.4788141	0.4815086	0.4823325	0.4837037	0.4835599	0.484837	0.4852326	0.4862077	0.4854301	0.4868217	0.4864485	0.4863379	0.4863392	0.4871627	0.4864061	0.4880867	0.4874676	0.4876943	0.4865705	0.4860304	0.4856266	0.4856168	0.4838216	0.4855936	0.4861661	0.4858151	0.4852302
Barely	16/05/2025 08:42:37	127.0	 -Fe +N	0.1750146	0.1759142	0.1783501	0.1800669	0.1812427	0.1825886	0.1854093	0.1878762	0.190472	0.1924104	0.1947756	0.1973551	0.1970501	0.198926	0.2010833	0.205593	0.2119824	0.2215813	0.2338243	0.2482557	0.2668617	0.2862505	0.3075323	0.327969	0.3473651	0.3665897	0.3819009	0.3938638	0.4023616	0.4101612	0.4181601	0.4233977	0.427934	0.4318311	0.4348344	0.4364225	0.437828	0.438275	0.4380265	0.4372153	0.4347966	0.4325148	0.4284462	0.4259197	0.4239716	0.4210791	0.4189343	0.4168242	0.4148885	0.414044	0.4132199	0.4122412	0.4110337	0.4088944	0.4053192	0.4028234	0.3966899	0.3947707	0.3908998	0.3892462	0.3880886	0.3860455	0.3854399	0.3832555	0.3806308	0.3761413	0.3709042	0.3663124	0.3590479	0.3516416	0.3439269	0.3336319	0.3185248	0.3000681	0.2830884	0.2676773	0.2571699	0.2535345	0.2555526	0.2678084	0.2972256	0.3352633	0.375325	0.4078877	0.4314959	0.4467637	0.458646	0.464693	0.4697929	0.4728185	0.4740818	0.4754599	0.4783161	0.478255	0.4797338	0.481294	0.4816465	0.4826903	0.4815613	0.4838812	0.4820312	0.4826416	0.4828691	0.4835292	0.4842273	0.4847931	0.4828684	0.4835268	0.484712	0.4837128	0.4830785	0.4814651	0.479928	0.4814393	0.4833119	0.481328	0.4830582
Barely	16/05/2025 08:42:48	128.0	 -Fe +N	0.1693195	0.1733241	0.1754413	0.1767394	0.1772574	0.1798728	0.1797373	0.1826357	0.1839927	0.1852513	0.1872163	0.1873137	0.1888769	0.1924221	0.1966628	0.2001341	0.2103663	0.2203249	0.2335273	0.2504123	0.2686319	0.2875858	0.3059798	0.3242877	0.339794	0.3544303	0.3659363	0.3750627	0.3808399	0.386796	0.3914685	0.3948505	0.3971025	0.3993992	0.4009512	0.4023662	0.4035479	0.4039099	0.4024858	0.4014661	0.3983416	0.3961773	0.3919773	0.3879806	0.3865002	0.3832259	0.3806167	0.3779758	0.3769266	0.3750641	0.3744301	0.3730307	0.3719741	0.3698602	0.367585	0.3642282	0.3593302	0.3567959	0.35325	0.3513722	0.3511519	0.349345	0.3475861	0.3452815	0.3410881	0.3341349	0.3267466	0.3214624	0.3126327	0.3067289	0.300034	0.2920329	0.2807618	0.2657078	0.2504675	0.2380455	0.2296486	0.2256177	0.2290985	0.2419918	0.2701201	0.3086018	0.3485675	0.380644	0.4035963	0.4192903	0.4295052	0.4371083	0.4412119	0.4439213	0.4462755	0.4469184	0.4501248	0.4504836	0.4515514	0.4523599	0.4543832	0.4555918	0.4543862	0.4563054	0.4549257	0.4557803	0.4555207	0.4560839	0.4564203	0.4573455	0.4558141	0.4558332	0.4555859	0.4538327	0.4546965	0.4533051	0.4536826	0.4543374	0.4546642	0.453922	0.454946
Barely	16/05/2025 08:43:01	129.0	 -Fe +N	0.1741384	0.1758375	0.1759282	0.1776616	0.1775068	0.1799886	0.1812007	0.1837508	0.1835053	0.1878314	0.1886382	0.1893453	0.1913698	0.1927277	0.1960532	0.200428	0.2074921	0.2165755	0.2282944	0.2427528	0.2609371	0.2807322	0.3000255	0.3210037	0.3403729	0.3575637	0.3731723	0.3849812	0.3914991	0.3990429	0.4057872	0.4102835	0.4147429	0.4174952	0.4197333	0.4221622	0.4229893	0.4225483	0.4221677	0.4202887	0.4178021	0.4138136	0.4100276	0.4055603	0.4033522	0.3998328	0.3969669	0.3940982	0.3923248	0.390494	0.3892566	0.3882096	0.3876635	0.384236	0.3809477	0.3776866	0.371212	0.3698905	0.3651323	0.3622137	0.3609739	0.3595006	0.3583676	0.3557757	0.3517976	0.3447898	0.3376989	0.3326192	0.3242575	0.3166844	0.3097408	0.2997368	0.2860251	0.2696144	0.2528534	0.2388821	0.2287647	0.2251216	0.2268575	0.2392008	0.2681054	0.3085735	0.3511896	0.3880943	0.4162517	0.4349004	0.4476602	0.4567438	0.4623331	0.4670764	0.4689466	0.4722683	0.474807	0.4759283	0.4767409	0.4777932	0.479425	0.4799636	0.4809258	0.4811177	0.4802707	0.4804997	0.4824963	0.4821297	0.4822196	0.4829389	0.4816745	0.4820414	0.4812388	0.480429	0.4802052	0.4791562	0.4779705	0.4804857	0.4800924	0.4805183	0.4803897
Barely	16/05/2025 08:43:10	130.0	 -Fe +N	0.1864048	0.1883912	0.1894367	0.1930151	0.1924078	0.1958518	0.1982767	0.2038485	0.2072221	0.2082566	0.2102724	0.2086138	0.2100305	0.2118352	0.215455	0.2198815	0.2276326	0.2380404	0.2518262	0.2687226	0.287598	0.3061193	0.3250118	0.3439508	0.3605972	0.3747137	0.3875023	0.3980409	0.4026998	0.4106091	0.4164598	0.4210658	0.4251707	0.4288379	0.4294064	0.4318882	0.4327609	0.434633	0.4331697	0.4335198	0.4321713	0.4300096	0.4284447	0.425712	0.4245207	0.4229969	0.4211722	0.4203575	0.4194162	0.4187966	0.4184074	0.4182529	0.418118	0.4157417	0.4136344	0.4110107	0.4063745	0.4050892	0.4015602	0.3994584	0.3990118	0.3971315	0.3976468	0.3962631	0.3968657	0.395903	0.39474	0.3933003	0.3893401	0.383474	0.3766131	0.3656174	0.3501411	0.334014	0.3160788	0.3019942	0.2929505	0.2897896	0.2921323	0.3020615	0.3257609	0.3558849	0.3857521	0.4091313	0.4256332	0.4373276	0.4433648	0.448211	0.4506746	0.4524831	0.4531297	0.4537478	0.4538018	0.454223	0.455102	0.4552702	0.4549133	0.4560058	0.4555575	0.4558645	0.4560032	0.4552739	0.4552759	0.4555522	0.4556402	0.4577429	0.4562709	0.4565953	0.4562636	0.4543544	0.4543352	0.4536815	0.4536247	0.4524348	0.453773	0.4538092	0.4541393
Barely	16/05/2025 08:43:20	131.0	 -Fe +N	0.2272196	0.2290247	0.2288791	0.2340496	0.2371428	0.2422777	0.2467086	0.2520843	0.2532118	0.2531276	0.2506336	0.2487608	0.2496219	0.252441	0.2598779	0.266079	0.2767112	0.2886725	0.3027767	0.318609	0.3339113	0.3494074	0.3627892	0.3756308	0.3851422	0.3935945	0.3998272	0.405518	0.4075585	0.4107922	0.4138652	0.415813	0.4166746	0.4188629	0.4190986	0.419501	0.4196363	0.4204073	0.419829	0.4205167	0.4198892	0.4192391	0.4178763	0.4170962	0.4169984	0.4165957	0.415894	0.4153364	0.415453	0.4151694	0.4148972	0.4145687	0.413984	0.4140067	0.412635	0.411722	0.4088406	0.40984	0.4080238	0.4074504	0.4074945	0.4059022	0.4058207	0.4065628	0.405751	0.4058893	0.4058148	0.4052919	0.4045806	0.4013916	0.3979228	0.39297	0.3846592	0.3766906	0.3674505	0.3603095	0.3557344	0.3549295	0.3577639	0.3637488	0.3753103	0.3890918	0.4009643	0.4098758	0.4152633	0.4193734	0.4217692	0.4238889	0.4246257	0.4237908	0.4239031	0.4241403	0.4240014	0.4233473	0.424106	0.4248176	0.4249102	0.4253122	0.423708	0.4239607	0.4232123	0.4242118	0.4235556	0.4246158	0.4248727	0.4240114	0.4242363	0.4241862	0.423704	0.4239801	0.4230472	0.4233817	0.4230746	0.4238963	0.4237541	0.423168	0.4224898
Barely	16/05/2025 08:43:28	132.0	 -Fe +N	0.2432097	0.2440966	0.2462228	0.2501755	0.2542116	0.2595653	0.2660399	0.2692787	0.2714299	0.2711573	0.2688473	0.2660064	0.2676207	0.2731656	0.2780223	0.2858762	0.2969839	0.3105531	0.3260762	0.3419471	0.359633	0.3736584	0.3886716	0.4002333	0.4111486	0.42027	0.4263709	0.4317606	0.4348991	0.4379766	0.4412455	0.4420909	0.4444936	0.445964	0.4460898	0.4465867	0.448249	0.4475852	0.4478742	0.4472061	0.4471399	0.4468036	0.4455578	0.445334	0.4448177	0.444157	0.4438496	0.442897	0.4436091	0.4427048	0.4428451	0.4420709	0.4423681	0.4415654	0.4406024	0.4394965	0.4364966	0.4368924	0.4349207	0.43516	0.4351747	0.4340464	0.4335583	0.4332923	0.4332597	0.4343852	0.4346408	0.4331145	0.4318074	0.4296874	0.4259113	0.4203945	0.413013	0.4046583	0.3945042	0.3862849	0.3817317	0.3814154	0.3822887	0.3891215	0.4003942	0.4149561	0.4269639	0.4360443	0.4426775	0.4461532	0.4489128	0.4514389	0.4518804	0.4516282	0.4516984	0.4516012	0.4510024	0.4512339	0.4515518	0.4520224	0.4514991	0.4525952	0.451428	0.4526638	0.4513766	0.4517925	0.4515151	0.4520175	0.4514328	0.4536996	0.4514582	0.4519046	0.4509651	0.4510637	0.4493213	0.4497976	0.4494961	0.4491576	0.4493283	0.4501639	0.4504158
